Id,Probability
150,0.1045935740789324
151,0.012159772382725776
152,0.02917488647275844
153,0.015396511155291743
154,0.026951269496208807
155,0.03799512742833275
156,0.046537768617759066
157,0.12664054046614143
158,0.01365033119315166
159,0.038008165569771116
160,0.044745697624079143
161,0.012055748271177011
162,0.03704004177618997
163,0.03496244728357018
164,0.12535757515723933
165,0.025297426031890072
166,0.040037612723342775
167,0.7215832739369994
168,0.047139892990330154
169,0.36879776282083593
170,0.023966945594324773
171,0.011554209390263375
172,0.03742716721687906
173,0.038846123956901076
174,0.10765289481818816
175,0.03942809404816966
176,0.18774381585746241
177,0.04136025999764809
178,0.17591513150279
179,0.03099868345637137
180,0.02979947622213694
181,0.10315413405789027
182,0.020887164105049406
183,0.04292309503911185
184,0.03443373790400145
185,0.2554772352525686
186,0.01835736030090127
187,0.020969516090843132
188,0.06409717977660098
189,0.12429864360595103
190,0.04832172587584582
191,0.03182859600012843
192,0.09047370630442288
193,0.033836392877279485
194,0.12989737478423286
195,0.028386655728332686
196,0.06959663630292338
197,0.016718606268198228
198,0.024677803142940685
199,0.02291055278246372
200,0.015916985031542926
201,0.14749017519669724
202,0.061625070974518734
203,0.5077320440303171
204,0.09207350376880338
205,0.04391397061068766
206,0.013715114910516118
207,0.04725316320684689
208,0.01705455884505397
209,0.15485357493628327
210,0.009251091878565092
211,0.20771489333486914
212,0.052727223034183646
213,0.03514325130333645
214,0.016893284091531534
215,0.037832661723978714
216,0.1489463948057935
217,0.023756021049965378
218,0.180733370238079
219,0.03236606631821648
220,0.011062302284596606
221,0.03758020467182238
222,0.02714272323122986
223,0.03381436926833136
224,0.024818026004541742
225,0.0270773768319112
226,0.1531105059639694
227,0.025258398503580665
228,0.14375824171002932
229,0.19649133665043766
230,0.6181186880565892
231,0.40753815242941116
232,0.0304462566614873
233,0.028802201745146635
234,0.033635116406424345
235,0.013153170155038162
236,0.3635316625539841
237,0.030383986310420857
238,0.00918258925960666
239,0.04685115113405289
240,0.03958127763853189
241,0.10805102822084894
242,0.026104201183611016
243,0.016973220521075357
244,0.054243589223130974
245,0.17637420397345882
246,0.029352533785402667
247,0.08248230418926013
248,0.018307597160942258
249,0.03987498450741396
250,0.47240640049322147
251,0.06663389936348242
252,0.4402849036068238
253,0.013362525804300161
254,0.1681223022267052
255,0.012745181859591694
256,0.020719790325018084
257,0.07713744579782675
258,0.31036648290662683
259,0.10072677983552233
260,0.21699004752509632
261,0.02754856578548452
262,0.04446943527771209
263,0.013410084126595851
264,0.11637341688143436
265,0.16220012076905266
266,0.03667120755384669
267,0.15512545381356685
268,0.10505847357128134
269,0.4223412378285749
270,0.01608213689887715
271,0.061259999972721815
272,0.09259118384920048
273,0.014701765222773356
274,0.03164294641768402
275,0.023749928686522176
276,0.05241395795368379
277,0.040179722550360564
278,0.018493217195751543
279,0.14934921676374177
280,0.050656546687094725
281,0.7535986177102593
282,0.10765791296980642
283,0.12618353772655894
284,0.017927411669861018
285,0.02104525684754669
286,0.021033061097143257
287,0.028373432264313585
288,0.09353743440315912
289,0.1432018707520929
290,0.16513121536894182
291,0.4658025830569693
292,0.014214846342939284
293,0.06712476701132918
294,0.02781780620912918
295,0.010364526540246596
296,0.055643662490914285
297,0.02464635091725232
298,0.06618105241283007
299,0.010856032782538548
300,0.014056339979435634
301,0.1395025426318726
302,0.018436118139186615
303,0.026618413102635945
304,0.024822004135376465
305,0.61657687232276
306,0.0780447174887326
307,0.009278422513245356
308,0.5326700042501136
309,0.42665829303712427
310,0.02823001579477597
311,0.6854947373643436
312,0.04192902943284674
313,0.4041877304689976
314,0.09292831048535846
315,0.10732619383311978
316,0.17332652976418977
317,0.4379573719889309
318,0.019351995968822616
319,0.025274482141132346
320,0.17835290181761435
321,0.18893134317675975
322,0.03470604600684052
323,0.027107326621733797
324,0.022849327770797286
325,0.1780568430823832
326,0.02342695421575142
327,0.04172821241600575
328,0.020430454795075464
329,0.052474997222105066
330,0.016011608171223476
331,0.031892182230697064
332,0.03749279957288246
333,0.02748950107369135
334,0.07035941464985296
335,0.09369658571585229
336,0.11665311002274109
337,0.029593615139645257
338,0.4513586689324512
339,0.07339194574966917
340,0.02652333438797177
341,0.010619639368798079
342,0.0332234601521714
343,0.03594937813616162
344,0.09190020089991291
345,0.04567044025234904
346,0.04486119211722184
347,0.5754290305368613
348,0.18860386422706124
349,0.04146269540846099
350,0.019086073541986402
351,0.155292384008618
352,0.1074186632700448
353,0.009986825373491257
354,0.235100291466116
355,0.02258950148330984
356,0.012611847859380422
357,0.7899335543773839
358,0.011639849809941021
359,0.06694453733795173
360,0.3466522117197316
361,0.047559639402750334
362,0.02368907399685856
363,0.014593871933951933
364,0.03490103794238936
365,0.2878119212771497
366,0.20784278432246356
367,0.05747166278407974
368,0.16173316440313246
369,0.02589386312122608
370,0.4149131763394107
371,0.025432318016331217
372,0.1813317242751508
373,0.02282219928850905
374,0.024635560116819694
375,0.025392841987770406
376,0.01224386869225708
377,0.04697714367725918
378,0.018118900891883696
379,0.0340143658148211
380,0.04191554582975045
381,0.022756043995653074
382,0.043100054982378705
383,0.08788213504194838
384,0.1975082504972156
385,0.017099832231612603
386,0.013476708370525938
387,0.01112917816578754
388,0.031640510212356476
389,0.06220269946067135
390,0.029794324195882276
391,0.011304866426664662
392,0.01873418944238727
393,0.03773916039191617
394,0.20438824893169683
395,0.01908074667459182
396,0.011122951721134748
397,0.044510036197884024
398,0.23500412033019288
399,0.020876919141533057
400,0.05186763386410615
401,0.019278538013683368
402,0.011300450826894378
403,0.04102655150636932
404,0.009245509343764809
405,0.722033017053318
406,0.7853987920695031
407,0.04791422164078382
408,0.14302159899506547
409,0.048259420851715126
410,0.03947378477345091
411,0.05692467691308596
412,0.08456876633162565
413,0.2041742023986614
414,0.027786886356932328
415,0.01819031997908492
416,0.3324848073286425
417,0.2190468448133498
418,0.0933401576702772
419,0.01987762260726344
420,0.0388943437723266
421,0.022790955480634457
422,0.014908340815615328
423,0.06744171563700871
424,0.012962206993828402
425,0.01355636265046992
426,0.01891180424836188
427,0.07209093756517834
428,0.03732530032023719
429,0.1868557213521439
430,0.022098394309773117
431,0.43260437182839206
432,0.015100713553322348
433,0.02923129367813368
434,0.028041354923569187
435,0.06817522361398874
436,0.06523447116236492
437,0.13079047447383382
438,0.19615006704410415
439,0.019975990094601628
440,0.07403925237923546
441,0.04188030776988076
442,0.06308988353376604
443,0.10014941486323106
444,0.01670216630996199
445,0.09923256342009469
446,0.4310659872630663
447,0.02692932430783846
448,0.19381140819800943
449,0.11255626410014519
450,0.015213190549100182
451,0.06500122063934359
452,0.011050123336971111
453,0.1754434487423652
454,0.040713896013026114
455,0.15090859329786344
456,0.05309100551191612
457,0.11826207561609439
458,0.0219458510206546
459,0.1555006255084094
460,0.030713065725716183
461,0.03443857942648603
462,0.13893147798487476
463,0.02711394194009336
464,0.14001178410703122
465,0.09433992243708907
466,0.012626440093741788
467,0.02339718575110522
468,0.03763100747381825
469,0.01582313415483321
470,0.35625645048099147
471,0.009574152696315246
472,0.023796585660420512
473,0.25477849037664274
474,0.09977306525449983
475,0.03255324489311526
476,0.023115463976895644
477,0.012730901448105396
478,0.030673769149613603
479,0.07626217131341116
480,0.025906588946023802
481,0.1264038131507173
482,0.01345291117563735
483,0.0969438165316358
484,0.11552039579677134
485,0.007924093548616448
486,0.4437401751212502
487,0.06854047847591224
488,0.15613954709274724
489,0.2883522864685341
490,0.0791458507220879
491,0.024060214590709585
492,0.05616760341459301
493,0.6205021166412421
494,0.029834686272535254
495,0.3992720105330928
496,0.03284792472633649
497,0.03221941119107387
498,0.026032266928456033
499,0.16320348961962428
500,0.02271395528464612
501,0.03407329774406098
502,0.02517782461389006
503,0.0666495029360939
504,0.03321320723916304
505,0.01685106414614615
506,0.2885728953391219
507,0.10044459259998514
508,0.01134651444699298
509,0.01346703508901964
510,0.028469528237830943
511,0.032100207958244434
512,0.38246195440749947
513,0.10168790112151256
514,0.05731401149897207
515,0.03989519914646141
516,0.45951899945997915
517,0.018617137156257145
518,0.027844803899162333
519,0.013254351133134367
520,0.026410718391772767
521,0.015611774838528386
522,0.021184094543841465
523,0.17798162934040457
524,0.08238634475484073
525,0.12158022902902824
526,0.656730185510132
527,0.22382174759151682
528,0.020558357061778526
529,0.331336507485228
530,0.03397305306421315
531,0.01700783077980425
532,0.011831643491580831
533,0.029736920985209345
534,0.010278587359285322
535,0.026321690273359413
536,0.01151246810474347
537,0.029287134843024767
538,0.13118278558245516
539,0.046891276613483523
540,0.01589017748079808
541,0.034409719181152626
542,0.057780734953175414
543,0.1315550446678497
544,0.21664267200783982
545,0.04275979440130597
546,0.02380401468740252
547,0.10370507903307297
548,0.015475197415869765
549,0.010730971198859601
550,0.26960800213622554
551,0.4315936016369891
552,0.24388496496184148
553,0.028474652192419687
554,0.020536354190116728
555,0.19910887968260726
556,0.038086229077663035
557,0.04801595818125606
558,0.04573660441678752
559,0.19835534278661995
560,0.10002505696789654
561,0.012413109382197394
562,0.026731545388653077
563,0.16837079574360975
564,0.09821968657512481
565,0.1945722595887297
566,0.019949038463893967
567,0.014698033217023194
568,0.05689260822842038
569,0.5813020090716088
570,0.10987385227538017
571,0.23379405956620086
572,0.044235519558592756
573,0.03363862648258395
574,0.13913683762834234
575,0.14833159382814484
576,0.01036492613994215
577,0.11020058502057449
578,0.019255832680723676
579,0.23590193817444055
580,0.01635583224726354
581,0.022769481090948812
582,0.03391546896631379
583,0.015826775984215
584,0.04759000800870125
585,0.07355321974209703
586,0.01624768906680698
587,0.03650438657241222
588,0.1475767891425901
589,0.030488303368062235
590,0.03085648628233173
591,0.2489785978050149
592,0.027624083453496186
593,0.042247367705191864
594,0.0322039092256634
595,0.31410256849544976
596,0.041843297584706174
597,0.03039293885090956
598,0.06122809848041187
599,0.059599340640633894
600,0.02190883298091751
601,0.017398464955941394
602,0.08264962337922452
603,0.03219461747024179
604,0.023734763326172345
605,0.19881163024570572
606,0.023109221584486115
607,0.18112239448138617
608,0.05949076156412677
609,0.48766558719471714
610,0.045853392971434453
611,0.10397519728616333
612,0.01068381729446257
613,0.013613611462805618
614,0.06688580907934642
615,0.042692532053355325
616,0.01455954833470673
617,0.17806940847465502
618,0.021850497371436642
619,0.03309581850098926
620,0.039147936097950684
621,0.010282069229895958
622,0.07143213715093202
623,0.04667074735380245
624,0.05826402429427635
625,0.14847261189685113
626,0.7483638142643791
627,0.21113711801217097
628,0.0295009560714191
629,0.016589915392208804
630,0.24705675881801925
631,0.021894714014706232
632,0.04964481236929341
633,0.01027702925511494
634,0.08544797028310802
635,0.1679032050261854
636,0.00923392692143864
637,0.018866071500793807
638,0.041667139727242265
639,0.18048635801532092
640,0.013737347682467092
641,0.01776462298828503
642,0.5204605217949083
643,0.2232620484985545
644,0.7559438225160149
645,0.1513643108101585
646,0.44427318495269685
647,0.0296532673091119
648,0.19527367835063233
649,0.01776348462945232
650,0.03229896402037564
651,0.49965435182034346
652,0.02717899864835778
653,0.10180725071474836
654,0.5936378620309111
655,0.02539262504545
656,0.049111938394114624
657,0.030771763286897326
658,0.020418179884085823
659,0.19015838532878776
660,0.2546834781163051
661,0.06516858501783658
662,0.38590321388070015
663,0.22378800985182662
664,0.2157203050954088
665,0.6789690985799661
666,0.009897665376221738
667,0.033283869372640794
668,0.028736558681777914
669,0.5811946134543595
670,0.07888726749549198
671,0.016059414920373258
672,0.1830878666794275
673,0.09168420534081051
674,0.009734157621120825
675,0.4643922997543854
676,0.2941671587154265
677,0.05965930016435403
678,0.06735840157230681
679,0.06714943846559236
680,0.3207172061616823
681,0.08484271085040009
682,0.027838424465582552
683,0.10267364606218438
684,0.03555770034290588
685,0.21832029351896148
686,0.011540670278229376
687,0.018069245720326914
688,0.015815328454735513
689,0.19377635312813002
690,0.04403811863076841
691,0.09581600796035808
692,0.6298456578741458
693,0.06470359498920213
694,0.07929604510249295
695,0.07439615429486715
696,0.036280403683634825
697,0.011879111763922387
698,0.07731309867732607
699,0.3806767296638682
700,0.026369858705615274
701,0.01777978644658717
702,0.28714896733806883
703,0.1887878713778153
704,0.475915501327813
705,0.047843370327706
706,0.024112227558495587
707,0.06206838296440305
708,0.02930453761201061
709,0.039953168971588245
710,0.02244149470002923
711,0.09748986324257417
712,0.2911812027408915
713,0.03610954031757181
714,0.02177196697896963
715,0.030288480494682905
716,0.5558579145566844
717,0.01865668964217038
718,0.08599242659909886
719,0.05626605943882737
720,0.012839124913918422
721,0.01832052696007649
722,0.034602212352194864
723,0.1261609913077805
724,0.021352729106472734
725,0.34635075949428706
726,0.05280760348510766
727,0.030578955439406134
728,0.08048323845585734
729,0.14044263792011816
730,0.6473397337931257
731,0.039680069446435616
732,0.07412725967319828
733,0.013072636241478974
734,0.026183591373233665
735,0.21013848649618333
736,0.05824553837675928
737,0.09588983086885791
738,0.1938931479874347
739,0.027934011846716497
740,0.015229901506185082
741,0.028812392622553876
742,0.027654482756908773
743,0.10563172755970038
744,0.04665634837150037
745,0.0289986095069895
746,0.10677472802072288
747,0.019294260548680903
748,0.07366101620123586
749,0.06128441540269001
750,0.14671878516969813
751,0.3758623677600933
752,0.01399454358700181
753,0.026439643219016706
754,0.00830102342148083
755,0.061042481180337546
756,0.02589658405856375
757,0.07951050567932451
758,0.032548464163031546
759,0.019088056513739723
760,0.026716353310260392
761,0.025004580853511735
762,0.0895278730160215
763,0.179250641154807
764,0.016718305868768827
765,0.047141228411331816
766,0.13732638738288291
767,0.016262787771901148
768,0.13387598400131145
769,0.032266404066905105
770,0.24527335674470002
771,0.02206594852656277
772,0.3042394293386189
773,0.17493295493233763
774,0.022842308491189844
775,0.11757885398958379
776,0.027517537854168016
777,0.22464838088106548
778,0.022453526419447638
779,0.029839506766771707
780,0.5500161250103832
781,0.18199570920377592
782,0.05360596328662788
783,0.0370077963790287
784,0.13551166665828632
785,0.03776755194417859
786,0.2031025773984287
787,0.08476184347439003
788,0.054881158008822414
789,0.20495584957029347
790,0.25923002607498175
791,0.05182372799070345
792,0.5820945295038038
793,0.1944548332937724
794,0.03887262159705562
795,0.5036256024631688
796,0.014347104852896616
797,0.19089740465635507
798,0.04122418748345651
799,0.4269675476989845
800,0.05149348805712836
801,0.03723791707820209
802,0.02598570224068674
803,0.13798264729233004
804,0.029478860298949115
805,0.43884730707900954
806,0.045283654004509885
807,0.014928013682269287
808,0.17676582418615486
809,0.07405898014385287
810,0.09845813287994083
811,0.15134859800963094
812,0.06831396082697416
813,0.061025400313339265
814,0.03064462979688211
815,0.21344891673551097
816,0.08302425905643292
817,0.011235888716910333
818,0.04354480198735675
819,0.016491617494561177
820,0.11339123368277704
821,0.028381912253422317
822,0.3552882864782224
823,0.017502883317989187
824,0.03211798699164636
825,0.027202278091037327
826,0.04317916560067969
827,0.07442918379299403
828,0.04863611930001627
829,0.03239673326250613
830,0.03968026001823237
831,0.2785927338571997
832,0.04929382616435128
833,0.23199382045154154
834,0.020505228489426798
835,0.13094245366362184
836,0.04969272192381949
837,0.27349657974063946
838,0.036137235804834175
839,0.20037432859832158
840,0.6200898564172943
841,0.308510918692083
842,0.12755071296969167
843,0.02875800974340538
844,0.12234062591459577
845,0.6565075886240317
846,0.6777751619619857
847,0.026801715433292347
848,0.01966217282001924
849,0.13016668676164056
850,0.0418916108231771
851,0.06382776731373756
852,0.03893019098516161
853,0.17528513963325618
854,0.04106437428630892
855,0.009924665992482587
856,0.06123212583303679
857,0.06642461902474092
858,0.08234422539890268
859,0.009918621201213706
860,0.10542016722061281
861,0.5093382872609447
862,0.008748444816269189
863,0.020696434676038
864,0.02587227616416686
865,0.021916004918316814
866,0.02070711917979589
867,0.01498840053224617
868,0.17599921869773386
869,0.0804740883833186
870,0.011914612533951548
871,0.03174530431318529
872,0.08927795353504739
873,0.015347039237168292
874,0.012490210308358245
875,0.012723215454197096
876,0.08065633761037402
877,0.03071921236567928
878,0.05015995616713967
879,0.010432061039937025
880,0.0612639988416035
881,0.025668309672469337
882,0.14614065364330237
883,0.15130932790046356
884,0.08201302026929688
885,0.011693275549413367
886,0.03760558702546135
887,0.1439763976288679
888,0.43562430469636637
889,0.06958577188508386
890,0.10273483839234417
891,0.024464186069431338
892,0.02228724753830455
893,0.6292111576456152
894,0.841358547082611
895,0.046422127198229204
896,0.03938851408615791
897,0.02784306187542543
898,0.011444217725968136
899,0.04315486691515296
900,0.01343785283550833
901,0.084902340057918
902,0.07238603880835716
903,0.026820116781522324
904,0.017688444611499255
905,0.01733337732765082
906,0.032540512935829546
907,0.17547318337482448
908,0.2919331927378846
909,0.13031281295025277
910,0.04091562583355755
911,0.0625293958141008
912,0.10799554784459939
913,0.01045367883984235
914,0.031112628952594923
915,0.1133894348330423
916,0.03911958221818753
917,0.05052764270162396
918,0.020250501356193856
919,0.05067904935622414
920,0.051028501526149836
921,0.12174095299134599
922,0.19842626819547343
923,0.23148174518716985
924,0.03936374050054862
925,0.022122383483873638
926,0.13910325902673837
927,0.11836051025705879
928,0.04642408753477273
929,0.10541941541951694
930,0.42420963350018004
931,0.39110496808995465
932,0.03768524306884927
933,0.04510167399823291
934,0.04635710195208097
935,0.011634316609020832
936,0.009144569680812887
937,0.01851826062786925
938,0.030482897628704382
939,0.08323684009073465
940,0.015738300820475892
941,0.1572899915633738
942,0.009211726276901165
943,0.11887474304618884
944,0.3279795595974449
945,0.03255369049702958
946,0.029858371790138005
947,0.11123461687927447
948,0.03194418513438667
949,0.034119524752955696
950,0.025741635950471957
951,0.011704416099735188
952,0.23762917505377756
953,0.16010412857789233
954,0.01225849498623427
955,0.2636910092117397
956,0.10305486561714897
957,0.027299991369965346
958,0.057899586604322345
959,0.037635487607477966
960,0.02710540319562712
961,0.022625529947865035
962,0.025852095472294986
963,0.015453580247585384
964,0.0309530814902598
965,0.05419753052995385
966,0.08163833913421192
967,0.1165109957787083
968,0.08206418296327254
969,0.25721937847929044
970,0.3635956644963661
971,0.021874718697633595
972,0.5721988047272479
973,0.039453004921390276
974,0.17955054546240193
975,0.019190050509378765
976,0.039985029258859814
977,0.1558840899620546
978,0.07340344629262767
979,0.12303456971881235
980,0.7069288709448895
981,0.013456306514023735
982,0.01758722639803514
983,0.028413095542966088
984,0.016287943761603335
985,0.0650942505719028
986,0.45344047530908715
987,0.015723705320387735
988,0.027523205079562428
989,0.03902254488557742
990,0.036018328489875975
991,0.05277116760906635
992,0.009646253015922106
993,0.021758329312107937
994,0.07269741792954278
995,0.012518614995042723
996,0.5506884765415409
997,0.01748411624223332
998,0.051045725826157066
999,0.032125842018664946
1000,0.027099053624869935
1001,0.012398725364982637
1002,0.13073622227746373
1003,0.04679383104134597
1004,0.041264121120560125
1005,0.11913926971503735
1006,0.035348549763823775
1007,0.08302115192421174
1008,0.01711609549812065
1009,0.03444207214352402
1010,0.023500466207462746
1011,0.03197114647319873
1012,0.03135839095194405
1013,0.03950636546970904
1014,0.17608763614350592
1015,0.027111025047696205
1016,0.273406102598148
1017,0.014090592983764241
1018,0.5275494451957996
1019,0.057361527461080475
1020,0.009850594998993618
1021,0.04132532168373543
1022,0.12769236744395585
1023,0.039734022692485826
1024,0.3847996075878792
1025,0.04491093636125177
1026,0.021290204138549245
1027,0.042286903506976545
1028,0.027290105187846206
1029,0.009040307596626974
1030,0.02035686548679167
1031,0.021433685555845332
1032,0.1158218968132497
1033,0.028360229014279342
1034,0.061247175091245526
1035,0.01122543075605632
1036,0.03145198641504994
1037,0.028009287289988555
1038,0.015472375507075174
1039,0.027379692939372487
1040,0.010569236114809265
1041,0.1675006667919176
1042,0.5423537333840426
1043,0.026557820747871712
1044,0.09673930191167475
1045,0.04163623302801934
1046,0.02414471233779903
1047,0.02355828114946852
1048,0.055874202464449546
1049,0.034399072633318
1050,0.02779967913481192
1051,0.0356615292097509
1052,0.10273633962301612
1053,0.293999946350284
1054,0.010233974943165195
1055,0.15284742700644616
1056,0.010002914857464547
1057,0.010432697885330657
1058,0.0419993520009359
1059,0.1933753338779564
1060,0.10896746317594497
1061,0.16115678689200932
1062,0.09804708170486905
1063,0.028375212438657545
1064,0.04125317721084973
1065,0.2587129290253063
1066,0.0661340982257454
1067,0.06391386085225323
1068,0.01188495710503373
1069,0.03079763398451907
1070,0.029257093944095477
1071,0.021950332011537906
1072,0.14174752472745583
1073,0.5911424591746284
1074,0.03489184764113655
1075,0.0458242829218539
1076,0.1468350845960034
1077,0.08773293908366658
1078,0.016846500581765247
1079,0.2508954506042825
1080,0.08136685297030048
1081,0.04770231418080761
1082,0.26002675457236446
1083,0.043687019178374795
1084,0.0979669016356428
1085,0.052633888348475585
1086,0.018288057523686698
1087,0.05903623205059072
1088,0.1601480185177313
1089,0.54119524972206
1090,0.02654546772018132
1091,0.021075644488060555
1092,0.018452637744879714
1093,0.17164758085556622
1094,0.027952634369190033
1095,0.07265474146850137
1096,0.13735413483376024
1097,0.09706897614897943
1098,0.02385210236924437
1099,0.2101936812359119
1100,0.10347194931970005
1101,0.0458548819369682
1102,0.026355800061084615
1103,0.05742155014576185
1104,0.013106290518607358
1105,0.0782616109540451
1106,0.07851463920900048
1107,0.03927868216690032
1108,0.2737420949437924
1109,0.1657088546611432
1110,0.03394537229874017
1111,0.03646824622985033
1112,0.02362192481627049
1113,0.03749529546990203
1114,0.05814815853292485
1115,0.029971134509391057
1116,0.03380445529715695
1117,0.13889321895049728
1118,0.420999346845908
1119,0.028004078989007582
1120,0.052384570987398314
1121,0.07802613835695732
1122,0.016169734671252392
1123,0.048181604170777236
1124,0.26058455750545667
1125,0.049751756637322724
1126,0.20425216719531117
1127,0.028162036878861763
1128,0.2619975471483269
1129,0.03670684161475643
1130,0.04887218551731108
1131,0.026301036306832427
1132,0.6481008206961028
1133,0.04294158157599062
1134,0.19224930081418587
1135,0.40124115175252484
1136,0.10072754627341798
1137,0.014753999244910162
1138,0.02370624351212077
1139,0.0496806457409136
1140,0.0254496850726842
1141,0.03796983421976958
1142,0.02407053331949449
1143,0.25023979388554984
1144,0.4921262785563837
1145,0.08353852426309974
1146,0.07300202112416676
1147,0.18223038395652708
1148,0.04370615737821058
1149,0.07158674609000787
1150,0.030856636426413266
1151,0.03817925042657477
1152,0.2032628231638248
1153,0.011965521565776327
1154,0.03462658166494265
1155,0.21581686963938893
1156,0.024682571868772325
1157,0.6704683583473603
1158,0.744194826103527
1159,0.1353961220147957
1160,0.019883710318809335
1161,0.3852816225439838
1162,0.10355322733130405
1163,0.08567630182448405
1164,0.08571413385022698
1165,0.14742221676479875
1166,0.05234199486394129
1167,0.475915501327813
1168,0.021489706854216525
1169,0.04790165459924597
1170,0.04339067262427103
1171,0.6257913948360492
1172,0.03474901485430601
1173,0.04551796112387606
1174,0.03358361793046402
1175,0.11952806648643119
1176,0.5735517543149091
1177,0.7016845686773561
1178,0.4113121526909579
1179,0.06583774216392706
1180,0.25626574854407147
1181,0.7047407131523811
1182,0.07028922058653607
1183,0.1231606395440267
1184,0.3811307450649817
1185,0.07229066387519578
1186,0.21719735039668864
1187,0.2012777015021622
1188,0.8127755384803854
1189,0.140454661883202
1190,0.013834549511038631
1191,0.6240543632491815
1192,0.01069216987570467
1193,0.6352127379804309
1194,0.062070560322975185
1195,0.2155201644082298
1196,0.01645508849773822
1197,0.011538410325532211
1198,0.02081965559169669
1199,0.1827834065390046
1200,0.11161476473143264
1201,0.07938605653162609
1202,0.017154340450806743
1203,0.010315906942563416
1204,0.008084504251293173
1205,0.03211179402803366
1206,0.02345463461909026
1207,0.6912456999963064
1208,0.08254630351019837
1209,0.19367949790463773
1210,0.034592726659955574
1211,0.06677507046642328
1212,0.07637464148604045
1213,0.00942069857691092
1214,0.015090208828059972
1215,0.809514195293594
1216,0.04123303691227935
1217,0.16337354049872324
1218,0.011944732363798588
1219,0.19610394140668644
1220,0.042303556575781116
1221,0.10361290424512765
1222,0.1328586060766152
1223,0.3081889015505699
1224,0.021196903186495746
1225,0.14694371249245144
1226,0.03523582278852295
1227,0.01717390564960858
1228,0.12713111859407628
1229,0.46428733785795673
1230,0.6525083070147268
1231,0.04073558576640138
1232,0.20588703793445723
1233,0.04515667621935107
1234,0.76395561969599
1235,0.8912747479853588
1236,0.01825400817104139
1237,0.1520318189595124
1238,0.598987982631191
1239,0.12214130311665619
1240,0.04554866574365825
1241,0.010361613163896508
1242,0.06782659111985473
1243,0.023757748778169736
1244,0.06258382894202316
1245,0.10954234178761577
1246,0.2523484296414255
1247,0.052353880703240416
1248,0.013130440056214294
1249,0.2084497910529866
1250,0.025734349583639793
1251,0.36676147022454586
